TRANSACTION_ID,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_HOUR,TX_DAY_OF_WEEK,TX_WEEK_OF_YEAR,TX_IS_WEEKEND
1746317,1255,5183,1.517362844991056,15751364,182,0,0,7,6,39,1
1746318,3585,1742,0.9295722422874811,15751377,182,0,0,7,6,39,1
1746319,869,5997,2.3114329029051284,15751382,182,0,0,7,6,39,1
1746320,135,5782,-0.029380253599863335,15751385,182,0,0,7,6,39,1
1746321,3360,3031,0.03530258583330314,15751389,182,0,0,7,6,39,1
1746322,1207,5360,0.6466142210580292,15751394,182,0,0,7,6,39,1
1746323,110,4164,0.8978188483839269,15751398,182,0,0,7,6,39,1
1746324,1197,4262,2.3079047480269557,15751409,182,0,0,7,6,39,1
1746325,3223,1928,0.9792016209071107,15751411,182,0,0,7,6,39,1
1746326,1715,2813,1.0391802538360468,15751425,182,0,0,7,6,39,1
1746327,1302,5304,0.48008531080827704,15751439,182,0,0,7,6,39,1
1746328,1813,2162,-0.4485250531267821,15751444,182,0,0,7,6,39,1
1746329,768,1850,-0.846265713059453,15751459,182,0,0,7,6,39,1
1746330,2890,2562,0.4144616300742644,15751460,182,0,0,7,6,39,1
1746331,1406,3378,0.05270814989895525,15751469,182,0,0,7,6,39,1
1746332,344,344,-0.7566505791538661,15751477,182,0,0,7,6,39,1
1746333,1537,2889,0.008959029409613581,15751479,182,0,0,7,6,39,1
1746334,1737,3821,1.1184461334323272,15751480,182,0,0,7,6,39,1
1746335,260,950,0.07834607534701041,15751482,182,0,0,7,6,39,1
1746336,154,253,0.15055564518694536,15751484,182,0,0,7,6,39,1
1746337,2653,3518,-1.1108773289224068,15751500,182,0,0,7,6,39,1
1746338,1816,3777,-0.5407275006096958,15751500,182,0,0,7,6,39,1
1746339,3612,2065,0.24581582689760864,15751504,182,0,0,7,6,39,1
1746340,2086,351,0.6969492306532934,15751506,182,0,0,7,6,39,1
1746341,1269,5784,-0.5122670512591024,15751506,182,0,0,7,6,39,1
1746342,357,4537,-0.634105999718667,15751508,182,0,0,7,6,39,1
1746343,3184,3058,0.7729221656966127,15751511,182,0,0,7,6,39,1
1746344,1935,3235,-0.8766078450117383,15751514,182,0,0,7,6,39,1
1746345,2954,4521,-0.11170386742389339,15751535,182,0,0,7,6,39,1
1746346,1124,3043,0.26228054966241454,15751536,182,0,0,7,6,39,1
1746347,3481,1177,-0.14980794010815868,15751548,182,0,0,7,6,39,1
1746348,3057,5793,-0.08441946969935764,15751550,182,0,0,7,6,39,1
1746349,1681,26,-0.46992919272102984,15751552,182,0,0,7,6,39,1
1746350,2239,69,-0.18203175466213609,15751578,182,0,0,7,6,39,1
1746351,1085,484,0.7112970604911958,15751585,182,0,0,7,6,39,1
1746352,611,1346,0.6816605595145449,15751587,182,0,0,7,6,39,1
1746353,2238,3581,0.9930790300945902,15751588,182,0,0,7,6,39,1
1746354,2402,1373,1.7179972523964777,15751590,182,0,0,7,6,39,1
1746355,3155,5499,-1.0603071090019311,15751603,182,0,0,7,6,39,1
1746356,569,3953,0.20112586510742092,15751624,182,0,0,7,6,39,1
1746357,745,145,0.9613256361910355,15751628,182,0,0,7,6,39,1
1746358,3471,2797,-0.9102429215169848,15751633,182,0,0,7,6,39,1
1746359,2280,1595,1.1160940301802122,15751634,182,0,0,7,6,39,1
1746361,2893,2154,-0.37866758653896215,15751646,182,0,0,7,6,39,1
1746360,335,2205,-0.7648829405362689,15751646,182,0,0,7,6,39,1
1746362,3584,2195,1.2823877301047528,15751652,182,0,0,7,6,39,1
1746363,610,598,0.49208103739406445,15751654,182,0,0,7,6,39,1
1746364,305,2986,-0.5228515158936206,15751660,182,0,0,7,6,39,1
1746365,3179,3246,0.008488608759190646,15751677,182,0,0,7,6,39,1
1746366,2122,3506,-0.35773386759513737,15751682,182,0,0,7,6,39,1
1746367,3297,2347,-0.6531580360607996,15751696,182,0,0,7,6,39,1
1746368,1632,5149,0.4793796798326425,15751700,182,0,0,7,6,39,1
1746369,717,5911,-1.0727732562381413,15751702,182,0,0,7,6,39,1
1746370,2081,4670,0.6139199858536287,15751720,182,0,0,7,6,39,1
1746371,3602,211,-0.5383753973575806,15751726,182,0,0,7,6,39,1
1746372,3521,4414,2.11126891615013,15751733,182,0,0,7,6,39,1
1746373,637,1433,-0.7147831412662164,15751734,182,0,0,7,6,39,1
1746374,644,4784,-0.035730932380574135,15751738,182,0,0,7,6,39,1
1746375,1366,3054,0.033656113556822534,15751739,182,0,0,7,6,39,1
1746376,1579,5340,0.019308283718920162,15751752,182,0,0,7,6,39,1
1746377,1737,4552,-0.022323943843517803,15751755,182,0,0,7,6,39,1
1746378,176,2970,-0.6352820513447245,15751758,182,0,0,7,6,39,1
1746379,2921,453,1.057056238552122,15751772,182,0,0,7,6,39,1
1746380,3666,1568,-0.22507524417584338,15751778,182,0,0,7,6,39,1
1746381,3132,1018,1.7194085143477469,15751784,182,0,0,7,6,39,1
1746382,2762,3790,1.871824805084808,15751786,182,0,0,7,6,39,1
1746383,2966,5554,-0.7354816498848297,15751788,182,0,0,7,6,39,1
1746384,1467,4075,0.044710998841763855,15751794,182,0,0,7,6,39,1
1746385,2980,2534,0.9196934086285975,15751815,182,0,0,7,6,39,1
1746386,2714,5079,-1.0083256271301864,15751816,182,0,0,7,6,39,1
1746387,3528,614,-1.0532507992455857,15751817,182,0,0,7,6,39,1
1746388,1906,1755,0.5400639437372132,15751823,182,0,0,7,6,39,1
1746389,1030,1146,1.6864790688181348,15751823,182,0,0,7,6,39,1
1746390,3061,815,0.41093347519609186,15751845,182,0,0,7,6,39,1
1746391,2817,3563,1.3009693457964626,15751861,182,0,0,7,6,39,1
1746392,1821,3779,-0.7272492885024266,15751873,182,0,0,7,6,39,1
1746393,2676,2309,-0.8027518028953228,15751873,182,0,0,7,6,39,1
1746394,3279,2468,-1.1188744799795982,15751878,182,0,0,7,6,39,1
1746395,757,1682,-0.7458309041941363,15751880,182,0,0,7,6,39,1
1746396,2423,4596,-0.8770782656621613,15751886,182,0,0,7,6,39,1
1746397,2274,3240,0.9956663436719168,15751889,182,0,0,7,6,39,1
1746398,3678,4497,-1.1600362868916132,15751891,182,0,0,7,6,39,1
1746399,1416,1663,-0.904362663386697,15751900,182,0,0,7,6,39,1
1746400,393,428,-1.0628944225792578,15751901,182,0,0,7,6,39,1
1746401,1833,1382,-0.660684766467568,15751902,182,0,0,7,6,39,1
1746402,3299,4252,-0.4581686764604541,15751905,182,0,0,7,6,39,1
1746403,401,3335,-1.1254603690855205,15751911,182,0,0,7,6,39,1
1746404,98,3729,1.7942053977650079,15751920,182,0,0,7,6,39,1
1746405,2977,5857,0.12209519583635209,15751920,182,0,0,7,6,39,1
1746406,80,5321,1.6352032179220244,15751922,182,0,0,7,6,39,1
1746407,1584,798,-1.2000220421775707,15751923,182,0,0,7,6,39,1
1746408,814,6027,-0.2918749765359134,15751948,182,0,0,7,6,39,1
1746409,2679,875,-0.9782187055031125,15751953,182,0,0,7,6,39,1
1746410,2143,2595,-0.17662191718227133,15751957,182,0,0,7,6,39,1
1746411,2482,3001,0.6484959036597213,15751962,182,0,0,7,6,39,1
1746412,2339,5218,0.6807197182136989,15751962,182,0,0,7,6,39,1
1746413,776,2504,-0.7143127206157934,15751978,182,0,0,7,6,39,1
1746414,3530,5381,1.2278189346556816,15751979,182,0,0,7,6,39,1
1746415,3560,4091,-1.015852357536955,15751985,182,0,0,7,6,39,1
1746416,3557,2311,-0.6155243840269573,15751988,182,0,0,7,6,39,1
1746417,3308,4584,1.1930078065243774,15751989,182,0,0,7,6,39,1
1746418,327,426,-0.15804030149056172,15751999,182,0,0,7,6,39,1
1746419,223,5215,0.14985001421131078,15752009,182,0,0,7,6,39,1
1746420,2773,4593,0.6811901388641218,15752017,182,0,0,7,6,39,1
1746421,1399,2393,-1.0793591453440639,15752019,182,0,0,7,6,39,1
1746422,2535,484,-0.7585322617555581,15752020,182,0,0,7,6,39,1
1746423,3137,4679,-0.8575558086696056,15752028,182,0,0,7,6,39,1
1746424,3501,5620,-0.7159591928922739,15752029,182,0,0,7,6,39,1
1746425,2312,2658,-1.2430655316912778,15752033,182,0,0,7,6,39,1
1746426,1451,5297,-0.9236499100540412,15752034,182,0,0,7,6,39,1
1746427,1089,2084,-0.7331295466327146,15752035,182,0,0,7,6,39,1
1746428,2806,4495,-0.03008588457549774,15752036,182,0,0,7,6,39,1
1746429,3392,48,-0.522616305568409,15752039,182,0,0,7,6,39,1
1746430,3313,5015,-0.5141487338607945,15752048,182,0,0,7,6,39,1
1746431,779,971,-0.7371281221613103,15752055,182,0,0,7,6,39,1
1746432,3335,1180,-0.5223810952431975,15752056,182,0,0,7,6,39,1
1746433,2204,5933,-1.132987099492289,15752056,182,0,0,7,6,39,1
1746434,1761,348,-1.2056670899826472,15752060,182,0,0,7,6,39,1
1746435,125,3923,-0.814277108830687,15752063,182,0,0,7,6,39,1
1746436,1119,2442,-1.123343476158617,15752065,182,0,0,7,6,39,1
1746437,1010,2231,0.7035351197592158,15752067,182,0,0,7,6,39,1
1746438,620,2250,-1.107819594694657,15752072,182,0,0,7,6,39,1
1746439,375,5976,-0.29375665913760546,15752077,182,0,0,7,6,39,1
1746440,1451,5297,-0.9396442121684242,15752096,182,0,0,7,6,39,1
1746441,1381,358,-0.03431967042930499,15752100,182,0,0,7,6,39,1
1746442,1867,812,-0.5680118983342314,15752109,182,0,0,7,6,39,1
1746443,1203,2290,2.234519126560963,15752121,182,0,0,7,6,39,1
1746444,1450,5184,0.5118387047118313,15752122,182,0,0,7,6,39,1
1746445,2138,27,0.10210231819337333,15752131,182,0,0,7,6,39,1
1746446,1820,6051,0.40952221324482274,15752148,182,0,0,7,6,39,1
1746447,3511,1348,-0.5433148141870223,15752162,182,0,0,7,6,39,1
1746448,1900,1565,0.07599397209489524,15752174,182,0,0,7,6,39,1
1746449,1437,5084,-0.7286605504536957,15752175,182,0,0,7,6,39,1
1746450,543,3626,1.263806114413043,15752178,182,0,0,7,6,39,1
1746451,813,2071,-0.41630123857280454,15752180,182,0,0,7,6,39,1
1746452,1139,5147,-0.6698579691508171,15752191,182,0,0,7,6,39,1
1746453,2284,1288,-0.6726804930533553,15752192,182,0,0,7,6,39,1
1746454,550,864,-0.9109485524926194,15752192,182,0,0,7,6,39,1
1746455,1258,1606,-0.23824702238768808,15752205,182,0,0,7,6,39,1
1746456,2260,3148,-0.3727873284086743,15752206,182,0,0,7,6,39,1
1746457,3586,1254,-1.1894375775430526,15752210,182,0,0,7,6,39,1
1746458,1148,822,-0.7538280552513278,15752213,182,0,0,7,6,39,1
1746459,1991,4001,-0.6642129213457408,15752225,182,0,0,7,6,39,1
1746460,3154,350,1.3066143936015389,15752229,182,0,0,7,6,39,1
1746461,2369,602,0.4838486760116612,15752231,182,0,0,7,6,39,1
1746462,2578,1276,-0.6258736383362639,15752234,182,0,0,7,6,39,1
1746463,1478,5006,0.11386283445394906,15752240,182,0,0,7,6,39,1
1746464,2200,3088,1.5157163727145755,15752252,182,0,0,7,6,39,1
1746466,1473,1269,0.4676191635720668,15752257,182,0,0,7,6,39,1
1746465,636,1153,0.1950103966519216,15752257,182,0,0,7,6,39,1
1746467,2423,5434,-0.6860874815904117,15752258,182,0,0,7,6,39,1
1746468,2596,3522,-1.0897083996533705,15752266,182,0,0,7,6,39,1
1746469,1273,536,0.2895649473869505,15752275,182,0,0,7,6,39,1
1746470,2371,5346,-0.936351267615463,15752277,182,0,0,7,6,39,1
1746471,2745,3928,0.9641481600935737,15752278,182,0,0,7,6,39,1
1746472,1456,3416,-0.7811124529758634,15752279,182,0,0,7,6,39,1
1746473,502,5383,1.171838877255341,15752290,182,0,0,7,6,39,1
1746474,238,4857,-1.0713619942868724,15752308,182,0,0,7,6,39,1
1746475,906,3714,0.624504450488147,15752315,182,0,0,7,6,39,1
1746476,2673,656,-1.2091952448608199,15752323,182,0,0,7,6,39,1
1746477,2129,6040,0.5962792114627652,15752327,182,0,0,7,6,39,1
1746478,2860,5209,0.32061271031487026,15752334,182,0,0,7,6,39,1
1746479,2916,5949,-0.18015007206044403,15752357,182,0,0,7,6,39,1
1746480,81,5276,0.1028079491690079,15752361,182,0,0,7,6,39,1
1746481,3085,273,-0.9088316595657159,15752376,182,0,0,7,6,39,1
1746482,3523,2845,0.8150248139094736,15752386,182,0,0,7,6,39,1
1746483,3387,1900,-0.667505865898702,15752389,182,0,0,7,6,39,1
1746484,1702,433,-1.0645408948557384,15752393,182,0,0,7,6,39,1
1746485,3351,5835,-0.6595087148415104,15752402,182,0,0,7,6,39,1
1746486,762,3085,1.614034288652988,15752414,182,0,0,7,6,39,1
1746487,1895,2202,-0.7947546518381312,15752418,182,0,0,7,6,39,1
1746488,118,3300,-0.9975059521704568,15752419,182,0,0,7,6,39,1
1746489,2726,5468,2.161133505094971,15752424,182,0,0,7,6,39,1
1746490,2418,3343,0.758103915208287,15752434,182,0,0,7,6,39,1
1746491,3081,679,0.36248014820251984,15752440,182,0,0,7,6,39,1
1746492,860,4144,0.7637489630133636,15752459,182,0,0,7,6,39,1
1746493,1811,4761,-0.056664651324398935,15752466,182,0,0,7,6,39,1
1746494,2027,427,-0.8726092694831425,15752475,182,0,0,7,6,39,1
1746495,3281,2427,-0.3626732844245792,15752479,182,0,0,7,6,39,1
1746496,2604,4485,0.11833183063296777,15752489,182,0,0,7,6,39,1
1746497,1169,786,-0.01809015798971055,15752500,182,0,0,7,6,39,1
1746498,3672,4131,0.04329973689049471,15752502,182,0,0,7,6,39,1
1746499,981,1736,-0.1808557030360786,15752508,182,0,0,7,6,39,1
1746500,3033,2614,1.4155167741744699,15752517,182,0,0,7,6,39,1
1746501,2727,4057,2.1133858090770334,15752533,182,0,0,7,6,39,1
1746502,683,3421,-0.8479121853359336,15752534,182,0,0,7,6,39,1
1746503,1559,752,-0.091475779455703,15752537,182,0,0,7,6,39,1
1746504,3544,3624,-0.4377053781670524,15752542,182,0,0,7,6,39,1
1746505,3649,2224,2.2792090883511507,15752557,182,0,0,7,6,39,1
1746506,1284,3449,-0.3193945845856606,15752560,182,0,0,7,6,39,1
1746507,2020,4851,-0.45228841833016625,15752562,182,0,0,7,6,39,1
1746508,2696,5699,-0.6609199767927796,15752574,182,0,0,7,6,39,1
1746509,1992,253,-1.0875915067264668,15752581,182,0,0,7,6,39,1
1746510,576,943,-0.15286567433590842,15752589,182,0,0,7,6,39,1
1746511,2835,3308,0.7341124620367127,15752589,182,0,0,7,6,39,1
1746512,3166,720,0.8837062288712358,15752594,182,0,0,7,6,39,1
1746513,80,333,0.3671843547067502,15752603,182,0,0,7,6,39,1
1746514,1917,3257,-0.813336267529841,15752604,182,0,0,7,6,39,1
1746515,566,6011,-0.0500787622184765,15752613,182,0,0,7,6,39,1
1746516,3154,4810,-0.25918074133151286,15752620,182,0,0,7,6,39,1
1746517,2161,1539,0.30885219405429454,15752620,182,0,0,7,6,39,1
1746518,2025,396,0.4330432457659742,15752623,182,0,0,7,6,39,1
1746519,2357,5765,-0.2779975673484341,15752627,182,0,0,7,6,39,1
1746520,557,723,0.2813325860045473,15752633,182,0,0,7,6,39,1
1746521,222,1028,-1.0372564971312026,15752643,182,0,0,7,6,39,1
1746522,2037,1837,-0.2979904449914127,15752644,182,0,0,7,6,39,1
1746523,369,5008,-0.51344310288516,15752645,182,0,0,7,6,39,1
1746524,2851,6024,-0.07054206051187836,15752662,182,0,0,7,6,39,1
1746525,503,2353,-0.06677869530849405,15752674,182,0,0,7,6,39,1
1746526,906,4490,-0.05878154425130264,15752698,182,0,0,7,6,39,1
1746527,2430,6028,-0.9984467934713028,15752702,182,0,0,7,6,39,1
1746528,2871,4749,-0.27729193637279953,15752707,182,0,0,7,6,39,1
1746529,3278,3709,-0.7284253401284841,15752710,182,0,0,7,6,39,1
1746530,402,747,-0.42641528255689964,15752725,182,0,0,7,6,39,1
1746531,3256,357,-0.24883148702220628,15752729,182,0,0,7,6,39,1
1746532,1270,3707,0.08069817859912543,15752754,182,0,0,7,6,39,1
1746533,854,1870,1.1840698141663397,15752768,182,0,0,7,6,39,1
1746534,2739,699,0.5275977965010029,15752774,182,0,0,7,6,39,1
1746535,3342,2246,-0.35561697466823383,15752782,182,0,0,7,6,39,1
1746536,710,61,-0.8697867455806044,15752790,182,0,0,7,6,39,1
1746537,455,737,-0.5494302826425217,15752791,182,0,0,7,6,39,1
1746538,2099,1260,1.3729437053111857,15752799,182,0,0,7,6,39,1
1746539,854,509,0.2865072131592006,15752812,182,0,0,7,6,39,1
1746540,294,3734,-0.36055639149767565,15752821,182,0,0,7,6,39,1
1746541,3650,2823,1.5359444606827652,15752828,182,0,0,7,6,39,1
1746542,629,4758,-0.9857454359098811,15752837,182,0,0,7,6,39,1
1746543,2812,3898,2.0228298338706,15752838,182,0,0,7,6,39,1
1746544,3069,4218,1.2115894222160868,15752840,182,0,0,7,6,39,1
1746545,2100,4830,-1.2258951779508374,15752845,182,0,0,7,6,39,1
1746546,2698,3952,2.44526757795048,15752888,182,0,0,7,6,39,1
1746547,2618,2268,-0.21637246214301722,15752889,182,0,0,7,6,39,1
1746548,2091,2307,0.7131787430928879,15752891,182,0,0,7,6,39,1
1746549,1689,4945,0.755751811956172,15752914,182,0,0,7,6,39,1
1746550,1098,3829,0.5363005785338291,15752915,182,0,0,7,6,39,1
1746551,2096,5459,1.0069564392820696,15752923,182,0,0,7,6,39,1
1746552,2379,5478,1.574283743692242,15752924,182,0,0,7,6,39,1
1746553,3470,3224,1.6333215353203328,15752929,182,0,0,7,6,39,1
1746554,2625,3654,0.2658087045405874,15752938,182,0,0,7,6,39,1
1746555,197,1344,-1.0833577208726595,15752940,182,0,0,7,6,39,1
1746556,1784,865,1.5540556557240521,15752941,182,1,3,7,6,39,1
1746557,1150,5136,-1.149451822257095,15752948,182,0,0,7,6,39,1
1746558,1690,4536,-1.0294945563992228,15752959,182,0,0,7,6,39,1
1746559,3521,4808,4.149601594433114,15752962,182,1,1,7,6,39,1
1746560,1777,4886,-0.49580232849429645,15752972,182,0,0,7,6,39,1
1746561,3648,4865,-0.22813297840359295,15752975,182,0,0,7,6,39,1
1746562,656,2495,0.7296434658576939,15752978,182,0,0,7,6,39,1
1746563,510,1700,-1.1595658662411903,15752978,182,0,0,7,6,39,1
1746564,2128,3052,0.7341124620367127,15752981,182,0,0,7,6,39,1
1746565,3679,2610,0.1169205686816988,15752981,182,0,0,7,6,39,1
1746566,3661,4052,0.37259419218661477,15752985,182,0,0,7,6,39,1
1746567,1903,5043,-0.38078447946586585,15752993,182,0,0,7,6,39,1
1746568,1163,2182,0.8790020223670054,15752998,182,0,0,7,6,39,1
1746569,3204,2560,-0.2547117451524942,15753005,182,0,0,7,6,39,1
1746570,2190,2569,-1.0838281415230826,15753025,182,0,0,7,6,39,1
1746571,1134,2968,2.9711978651234268,15753031,182,0,0,7,6,39,1
1746572,1155,3103,2.5471136487670663,15753035,182,0,0,7,6,39,1
1746573,570,3644,1.93580201354234,15753040,182,0,0,7,6,39,1
1746574,2702,3406,0.33119717494938844,15753046,182,0,0,7,6,39,1
1746575,3195,2921,-0.9711623957467672,15753047,182,0,0,7,6,39,1
1746576,270,694,1.065288599934525,15753054,182,0,0,7,6,39,1
1746577,2423,927,-0.967869451193806,15753059,182,0,0,7,6,39,1
1746578,1191,2040,0.3464858460881367,15753061,182,0,0,7,6,39,1
1746579,2660,3931,0.5337132649565024,15753063,182,0,0,7,6,39,1
1746580,2316,4222,-1.221190971446607,15753067,182,0,0,7,6,39,1
1746581,1558,961,-1.0532507992455857,15753077,182,0,0,7,6,39,1
1746582,894,2130,-1.047370541115298,15753078,182,0,0,7,6,39,1
1746583,2859,2712,-0.4878051774371049,15753080,182,0,0,7,6,39,1
1746584,39,3667,-0.2986960759670473,15753083,182,0,0,7,6,39,1
1746585,777,5591,0.7743334276478818,15753085,182,0,0,7,6,39,1
1746586,1360,5943,0.8361937431785099,15753091,182,0,0,7,6,39,1
1746587,77,224,-0.7538280552513278,15753096,182,0,0,7,6,39,1
1746588,847,842,1.4166928258005276,15753097,182,0,0,7,6,39,1
1746589,454,4263,0.26604391486579904,15753106,182,0,0,7,6,39,1
1746590,575,3449,1.5295937819020549,15753110,182,0,0,7,6,39,1
1746591,729,1014,-0.949993466477731,15753114,182,0,0,7,6,39,1
1746592,2203,6045,0.13644302567425445,15753117,182,0,0,7,6,39,1
1746593,365,312,-0.5863583037007295,15753118,182,0,0,7,6,39,1
1746594,1643,4870,-0.8530868124905868,15753143,182,0,0,7,6,39,1
1746595,468,2697,-0.12957985213996845,15753145,182,0,0,7,6,39,1
1746596,3549,3718,-0.03337882912845896,15753170,182,0,0,7,6,39,1
1746597,1041,3725,-0.5087388963809297,15753174,182,0,0,7,6,39,1
1746598,2415,447,-1.10829001534508,15753190,182,0,0,7,6,39,1
1746599,1526,1534,-0.8615543841982014,15753193,182,0,0,7,6,39,1
1746600,3657,5172,-0.8669642216780663,15753201,182,0,0,7,6,39,1
1746601,1832,4553,1.2758018409988305,15753202,182,0,0,7,6,39,1
1746602,3504,259,-0.17144729002761805,15753205,182,0,0,7,6,39,1
1746603,1442,1920,0.026364593475265697,15753214,182,0,0,7,6,39,1
1746604,3029,782,0.6456733797571834,15753225,182,0,0,7,6,39,1
1746605,1737,1934,0.5675835517869604,15753227,182,0,0,7,6,39,1
1746606,156,23,0.48831767219067995,15753228,182,0,0,7,6,39,1
1746607,1669,4279,-0.8210982082618209,15753257,182,0,0,7,6,39,1
1746608,3690,2695,1.0970419938380795,15753263,182,0,0,7,6,39,1
1746609,120,126,0.5191302247933884,15753270,182,0,0,7,6,39,1
1746610,1408,2734,0.7733925863470356,15753274,182,0,0,7,6,39,1
1746611,1564,5686,-0.3520888197900611,15753276,182,0,0,7,6,39,1
1746612,1908,2768,-0.14698541620562056,15753280,182,0,0,7,6,39,1
1746613,28,1014,0.09998542526646961,15753281,182,0,0,7,6,39,1
1746614,1480,1139,-0.6284609519135905,15753285,182,0,0,7,6,39,1
1746615,246,358,-0.5703640015863465,15753299,182,0,0,7,6,39,1
1746616,464,1491,0.02236601794666991,15753308,182,0,0,7,6,39,1
1746617,2257,1677,0.5760511234945749,15753312,182,0,0,7,6,39,1
1746618,2690,5592,0.8376050051297791,15753323,182,0,0,7,6,39,1
1746619,850,2662,0.7279969935812135,15753324,182,0,0,7,6,39,1
1746620,2877,3067,-0.1712120797024064,15753328,182,0,0,7,6,39,1
1746621,3176,3734,2.3090807996530134,15753331,182,0,0,7,6,39,1
1746622,2601,3813,0.405053217065804,15753337,182,0,0,7,6,39,1
1746623,277,3412,-0.9424667360709623,15753346,182,0,0,7,6,39,1
1746624,3407,2305,-0.7585322617555581,15753351,182,0,0,7,6,39,1
1746625,2543,1980,-0.6806776441105468,15753365,182,0,0,7,6,39,1
1746626,1731,1764,0.5424160469893285,15753368,182,0,0,7,6,39,1
1746627,685,2967,0.12021351323466001,15753369,182,0,0,7,6,39,1
1746628,3093,296,-0.8046334854970149,15753375,182,0,0,7,6,39,1
1746629,2624,5698,-0.03855345628311225,15753377,182,0,0,7,6,39,1
1746630,2584,2664,-0.7263084472015806,15753387,182,0,0,7,6,39,1
1746631,3000,2507,-0.4569926248343966,15753410,182,0,0,7,6,39,1
1746632,1962,5339,-0.6724452827281437,15753412,182,0,0,7,6,39,1
1746633,1382,2023,1.065288599934525,15753422,182,0,0,7,6,39,1
1746634,1737,3912,-1.1482757706310374,15753424,182,0,0,7,6,39,1
1746635,1309,3724,-1.0553676921724893,15753429,182,0,0,7,6,39,1
1746636,127,2065,1.1250320225382497,15753453,182,0,0,7,6,39,1
1746637,1838,2186,0.8213754926901846,15753458,182,0,0,7,6,39,1
1746638,1984,38,-0.3363297280008896,15753478,182,0,0,7,6,39,1
1746639,697,1150,2.4793730751061496,15753479,182,0,0,7,6,39,1
1746640,3532,5074,1.8588882371981745,15753479,182,0,0,7,6,39,1
1746641,2004,1715,-1.0680690497339111,15753480,182,0,0,7,6,39,1
1746642,1833,2155,-0.9262372236313678,15753481,182,0,0,7,6,39,1
1746643,2009,3455,0.5247752725984649,15753494,182,0,0,7,6,39,1
1746644,485,1971,-0.5230867262188321,15753503,182,0,0,7,6,39,1
1746645,1035,5711,0.24981440242620426,15753513,182,0,0,7,6,39,1
1746646,1466,2678,0.47349942170235465,15753524,182,0,0,7,6,39,1
1746647,874,260,-0.6618608180936256,15753535,182,0,0,7,6,39,1
1746648,1286,767,-0.0020958558753275723,15753542,182,0,0,7,6,39,1
1746649,3213,4821,-0.23401323653388081,15753543,182,0,0,7,6,39,1
1746650,1251,4792,1.7939701874397966,15753545,182,0,0,7,6,39,1
1746651,3253,134,-0.09806166856162543,15753548,182,0,0,7,6,39,1
1746652,2074,3558,1.0979828351389254,15753589,182,0,0,7,6,39,1
1746653,2797,1232,-0.830741831595493,15753614,182,0,0,8,6,39,1
1746654,3196,3091,-0.018795788965345117,15753616,182,0,0,8,6,39,1
1746655,955,2567,0.15126127616257976,15753631,182,0,0,8,6,39,1
1746656,1112,3849,-0.2629441065348972,15753634,182,0,0,8,6,39,1
1746657,1965,4218,-0.1808557030360786,15753642,182,0,0,8,6,39,1
1746658,376,3365,2.7183467655210487,15753642,182,0,0,8,6,39,1
1746659,2614,2883,1.3842338009213386,15753643,182,0,0,8,6,39,1
1746660,796,405,-0.9133006557447346,15753652,182,0,0,8,6,39,1
1746661,3539,1636,-0.8241559424895705,15753669,182,0,0,8,6,39,1
1746662,685,2919,-0.2676483130391274,15753677,182,0,0,8,6,39,1
1746663,242,5111,1.0276549479006827,15753686,182,0,0,8,6,39,1
1746664,2287,2766,0.40858137194397653,15753689,182,0,0,8,6,39,1
1746665,1162,1231,1.3487170418143999,15753702,182,0,0,8,6,39,1
1746666,2723,5149,0.3862363910488829,15753705,182,0,0,8,6,39,1
1746667,2004,1399,-1.1870854742909374,15753706,182,0,0,8,6,39,1
1746668,1450,5898,0.9227511428563471,15753710,182,0,0,8,6,39,1
1746669,280,3691,0.15573027234159864,15753734,182,0,0,8,6,39,1
1746670,2954,1870,-0.019971840591402626,15753738,182,0,0,8,6,39,1
1746671,886,1129,1.3186101201873262,15753739,182,0,0,8,6,39,1
1746672,1453,5123,-0.7669998334631727,15753747,182,0,0,8,6,39,1
1746673,3073,5126,-1.1482757706310374,15753753,182,0,0,8,6,39,1
1746674,2330,3691,2.7042341460083574,15753758,182,0,0,8,6,39,1
1746675,2370,2104,-0.333742414423563,15753759,182,0,0,8,6,39,1
1746676,563,2314,-1.0798295659944868,15753769,182,0,0,8,6,39,1
1746677,2460,5526,-0.731953495006657,15753770,182,0,0,8,6,39,1
1746678,1598,1504,-0.002566276525750675,15753786,182,0,0,8,6,39,1
1746679,3079,3602,-0.7481830074462514,15753788,182,0,0,8,6,39,1
1746680,3014,262,-0.9027161911102164,15753797,182,0,0,8,6,39,1
1746681,2738,3881,-1.0859450344499861,15753812,182,0,0,8,6,39,1
1746682,1281,860,1.1445544795308054,15753813,182,0,0,8,6,39,1
1746683,2042,536,1.3541268792942647,15753814,182,0,0,8,6,39,1
1746684,2351,885,-0.7232507129738309,15753819,182,0,0,8,6,39,1
1746685,3450,5000,-0.2311907126313427,15753824,182,0,0,8,6,39,1
1746686,345,4732,-1.1409842505494807,15753835,182,0,0,8,6,39,1
1746687,2521,4961,-0.6378693649220512,15753839,182,0,0,8,6,39,1
1746688,2490,4592,0.6165072994309554,15753839,182,0,0,8,6,39,1
1746689,2202,1044,-0.8098081126516681,15753851,182,0,0,8,6,39,1
1746690,3475,3340,1.5220670514952859,15753853,182,0,0,8,6,39,1
